"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713, SEN S/N: 10569713)","End Of File (LGR S/N: 10569713, SEN S/N: 10569713)"
18651,07/15/15 03:42:18 AM,14.2365,72.545,,
18652,07/15/15 03:47:18 AM,14.2386,72.199,,
18653,07/15/15 03:52:18 AM,14.2414,72.199,,
18654,07/15/15 03:57:18 AM,14.2453,72.028,,
18655,07/15/15 04:02:18 AM,14.2436,71.856,,
18656,07/15/15 04:07:18 AM,14.2446,71.683,,
18657,07/15/15 04:12:18 AM,14.2453,71.339,,
18658,07/15/15 04:17:18 AM,14.2463,71.168,,
18659,07/15/15 04:22:18 AM,14.2446,70.995,,
18660,07/15/15 04:27:18 AM,14.2456,70.824,,
18661,07/15/15 04:32:18 AM,14.2439,70.651,,
18662,07/15/15 04:37:18 AM,14.2449,70.480,,
18663,07/15/15 04:42:18 AM,14.2444,70.308,,
18664,07/15/15 04:47:18 AM,14.2427,70.137,,
18665,07/15/15 04:52:18 AM,14.2398,70.137,,
18666,07/15/15 04:57:18 AM,14.2413,70.137,,
18667,07/15/15 05:02:18 AM,14.2423,69.964,,
18668,07/15/15 05:07:18 AM,14.2437,69.964,,
18669,07/15/15 05:12:18 AM,14.2410,69.964,,
18670,07/15/15 05:17:18 AM,14.2437,69.964,,
18671,07/15/15 05:22:18 AM,14.2423,69.964,,
18672,07/15/15 05:27:18 AM,14.2423,69.964,,
18673,07/15/15 05:32:18 AM,14.2420,69.793,,
18674,07/15/15 05:37:18 AM,14.2420,69.793,,
18675,07/15/15 05:42:18 AM,14.2449,69.793,,
18676,07/15/15 05:47:18 AM,14.2459,69.622,,
18677,07/15/15 05:52:18 AM,14.2469,69.449,,
18678,07/15/15 05:57:18 AM,14.2498,69.449,,
18679,07/15/15 06:02:18 AM,14.2508,69.278,,
18680,07/15/15 06:07:18 AM,14.2520,69.107,,
18681,07/15/15 06:12:18 AM,14.2501,68.934,,
18682,07/15/15 06:17:18 AM,14.2498,68.763,,
18683,07/15/15 06:22:18 AM,14.2494,68.592,,
18684,07/15/15 06:27:18 AM,14.2520,68.421,,
18685,07/15/15 06:32:18 AM,14.2520,68.421,,
18686,07/15/15 06:37:18 AM,14.2516,68.248,,
18687,07/15/15 06:42:18 AM,14.2498,68.077,,
18688,07/15/15 06:47:18 AM,14.2484,68.077,,
18689,07/15/15 06:52:18 AM,14.2494,67.906,,
18690,07/15/15 06:57:18 AM,14.2508,67.906,,
18691,07/15/15 07:02:18 AM,14.2491,67.735,,
18692,07/15/15 07:07:18 AM,14.2518,67.735,,
18693,07/15/15 07:12:18 AM,14.2504,67.735,,
18694,07/15/15 07:17:18 AM,14.2547,67.735,,
18695,07/15/15 07:22:18 AM,14.2547,67.735,,
18696,07/15/15 07:27:18 AM,14.2552,67.906,,
18697,07/15/15 07:32:18 AM,14.2579,67.906,,
18698,07/15/15 07:37:18 AM,14.2601,68.248,,
18699,07/15/15 07:42:18 AM,14.2605,68.421,,
18700,07/15/15 07:47:18 AM,14.2642,68.763,,
18701,07/15/15 07:52:18 AM,14.2649,69.107,,
18702,07/15/15 07:57:18 AM,14.2671,69.449,,
18703,07/15/15 08:02:18 AM,14.2678,69.793,,
18704,07/15/15 08:07:18 AM,14.2700,70.137,,
18705,07/15/15 08:12:18 AM,14.2721,70.480,,
18706,07/15/15 08:17:18 AM,14.2700,70.824,,
18707,07/15/15 08:22:18 AM,14.2711,71.339,,
18708,07/15/15 08:27:18 AM,14.2748,71.683,,
18709,07/15/15 08:32:18 AM,14.2740,72.028,,
18710,07/15/15 08:37:18 AM,14.2752,72.545,,
18711,07/15/15 08:42:18 AM,14.2752,73.234,,
18712,07/15/15 08:47:18 AM,14.2761,74.271,,
18713,07/15/15 08:52:18 AM,14.2775,76.181,,
18714,07/15/15 08:57:18 AM,14.2817,78.098,,
18715,07/15/15 09:02:18 AM,14.2807,80.206,,
18716,07/15/15 09:07:18 AM,14.2852,82.152,,
18717,07/15/15 09:12:18 AM,14.2846,83.757,,
18718,07/15/15 09:17:18 AM,14.2882,85.374,,
18719,07/15/15 09:22:18 AM,14.2874,86.823,,
18720,07/15/15 09:27:18 AM,14.2885,87.915,,
18721,07/15/15 09:32:18 AM,14.2882,89.017,,
18722,07/15/15 09:37:18 AM,14.2880,90.124,,
18723,07/15/15 09:42:18 AM,14.2897,90.867,,
18724,07/15/15 09:47:18 AM,14.2900,91.612,,
18725,07/15/15 09:52:18 AM,14.2919,92.363,,
18726,07/15/15 09:57:18 AM,14.2903,92.926,,
18727,07/15/15 10:02:18 AM,14.2922,93.682,,
18728,07/15/15 10:07:18 AM,14.2911,94.444,,
18729,07/15/15 10:12:18 AM,14.2929,95.207,,
18730,07/15/15 10:17:18 AM,14.2943,95.207,,
18731,07/15/15 10:22:18 AM,14.2959,94.633,,
18732,07/15/15 10:27:18 AM,14.2930,94.062,,
18733,07/15/15 10:32:18 AM,14.2940,93.873,,
18734,07/15/15 10:37:18 AM,14.2930,94.062,,
18735,07/15/15 10:42:18 AM,14.2930,94.062,,
18736,07/15/15 10:47:18 AM,14.2940,93.304,,
18737,07/15/15 10:52:18 AM,14.2938,92.550,,
18738,07/15/15 10:57:18 AM,14.2948,91.800,,
18739,07/15/15 11:02:18 AM,14.2935,91.240,,
18740,07/15/15 11:07:18 AM,14.2917,90.495,,
18741,07/15/15 11:12:18 AM,14.2927,90.309,,
18742,07/15/15 11:17:18 AM,14.2940,90.867,,
18743,07/15/15 11:22:18 AM,14.2939,91.425,,
18744,07/15/15 11:27:18 AM,14.2943,92.174,,
18745,07/15/15 11:32:18 AM,14.2938,92.550,,
18746,07/15/15 11:37:18 AM,14.2946,92.926,,
18747,07/15/15 11:42:18 AM,14.2965,93.682,,
18748,07/15/15 11:47:18 AM,14.2949,94.253,,
18749,07/15/15 11:52:18 AM,14.2935,94.825,,
18750,07/15/15 11:57:18 AM,14.2925,95.016,,
18751,07/15/15 12:02:18 PM,14.2925,95.016,,
18752,07/15/15 12:07:18 PM,14.2914,95.207,,
18753,07/15/15 12:12:18 PM,14.2935,95.400,,
18754,07/15/15 12:17:18 PM,14.2906,95.400,,
18755,07/15/15 12:22:18 PM,14.2920,95.400,,
18756,07/15/15 12:27:18 PM,14.2901,95.207,,
18757,07/15/15 12:32:18 PM,14.2925,95.016,,
18758,07/15/15 12:37:18 PM,14.2916,94.633,,
18759,07/15/15 12:42:18 PM,14.2901,94.062,,
18760,07/15/15 12:47:18 PM,14.2922,93.682,,
18761,07/15/15 12:52:18 PM,14.2878,93.682,,
18762,07/15/15 12:57:18 PM,14.2887,94.062,,
18763,07/15/15 01:02:18 PM,14.2878,94.253,,
18764,07/15/15 01:07:18 PM,14.2897,94.444,,
18765,07/15/15 01:12:18 PM,14.2897,94.444,,
18766,07/15/15 01:17:18 PM,14.2906,94.253,,
18767,07/15/15 01:22:18 PM,14.2882,93.873,,
18768,07/15/15 01:27:18 PM,14.2913,93.304,,
18769,07/15/15 01:32:18 PM,14.2913,92.737,,
18770,07/15/15 01:37:18 PM,14.2919,92.363,,
18771,07/15/15 01:42:18 PM,14.2910,91.987,,
18772,07/15/15 01:47:18 PM,14.2906,91.800,,
18773,07/15/15 01:52:18 PM,14.2929,91.612,,
18774,07/15/15 01:57:18 PM,14.2929,91.612,,
18775,07/15/15 02:02:18 PM,14.2943,91.612,,
18776,07/15/15 02:07:18 PM,14.2929,91.612,,
18777,07/15/15 02:12:18 PM,14.2972,91.612,,
18778,07/15/15 02:17:18 PM,14.2949,91.240,,
18779,07/15/15 02:22:18 PM,14.2951,90.680,,
18780,07/15/15 02:27:18 PM,14.2965,90.124,,
18781,07/15/15 02:32:18 PM,14.2952,89.569,,
18782,07/15/15 02:37:18 PM,14.2954,89.017,,
18783,07/15/15 02:42:18 PM,14.2969,88.466,,
18784,07/15/15 02:47:18 PM,14.3000,87.915,,
18785,07/15/15 02:52:18 PM,14.3006,87.552,,
18786,07/15/15 02:57:18 PM,14.3012,87.186,,
18787,07/15/15 03:02:18 PM,14.3017,86.823,,
18788,07/15/15 03:07:18 PM,14.3009,86.459,,
18789,07/15/15 03:12:18 PM,14.3048,86.277,,
18790,07/15/15 03:17:18 PM,14.3043,86.097,,
18791,07/15/15 03:22:18 PM,14.3043,86.097,,
18792,07/15/15 03:27:18 PM,14.3014,86.097,,
18793,07/15/15 03:32:18 PM,14.3043,86.097,,
18794,07/15/15 03:37:18 PM,14.3068,85.915,,
18795,07/15/15 03:42:18 PM,14.3064,85.735,,
18796,07/15/15 03:47:18 PM,14.3028,85.374,,
18797,07/15/15 03:52:18 PM,14.3038,85.194,,
18798,07/15/15 03:57:18 PM,14.3019,85.014,,
18799,07/15/15 04:02:18 PM,14.3010,84.654,,
18800,07/15/15 04:07:18 PM,14.3025,84.654,,
18801,07/15/15 04:12:18 PM,14.3039,84.654,,
18802,07/15/15 04:17:18 PM,14.3058,84.834,,
18803,07/15/15 04:22:18 PM,14.3061,85.014,,
18804,07/15/15 04:27:18 PM,14.3080,85.194,,
18805,07/15/15 04:32:18 PM,14.3051,85.194,,
18806,07/15/15 04:37:18 PM,14.3051,85.194,,
18807,07/15/15 04:42:18 PM,14.3065,85.194,,
18808,07/15/15 04:47:18 PM,14.3059,85.554,,
18809,07/15/15 04:52:18 PM,14.3049,85.735,,
18810,07/15/15 04:57:18 PM,14.3010,85.915,,
18811,07/15/15 05:02:18 PM,14.3029,86.097,,
18812,07/15/15 05:07:18 PM,14.3062,86.277,,
18813,07/15/15 05:12:18 PM,14.3071,86.641,,
18814,07/15/15 05:17:18 PM,14.3090,86.823,,
18815,07/15/15 05:22:18 PM,14.3094,87.004,,
18816,07/15/15 05:27:18 PM,14.3080,87.004,,
18817,07/15/15 05:32:18 PM,14.3084,87.186,,
18818,07/15/15 05:37:18 PM,14.3055,87.186,,
18819,07/15/15 05:42:18 PM,14.3070,87.186,,
18820,07/15/15 05:47:18 PM,14.3070,87.186,,
18821,07/15/15 05:52:18 PM,14.3070,87.186,,
18822,07/15/15 05:57:18 PM,14.3041,87.186,,
18823,07/15/15 06:02:18 PM,14.3036,87.004,,
18824,07/15/15 06:07:18 PM,14.3032,86.823,,
18825,07/15/15 06:12:18 PM,14.3017,86.823,,
18826,07/15/15 06:17:18 PM,14.3013,86.641,,
18827,07/15/15 06:22:18 PM,14.3023,86.459,,
18828,07/15/15 06:27:18 PM,14.3019,86.277,,
18829,07/15/15 06:32:18 PM,14.3014,86.097,,
18830,07/15/15 06:37:18 PM,14.2997,85.915,,
18831,07/15/15 06:42:18 PM,14.2988,85.554,,
18832,07/15/15 06:47:18 PM,14.2984,85.374,,
18833,07/15/15 06:52:18 PM,14.2990,85.014,,
18834,07/15/15 06:57:18 PM,14.2952,84.654,,
18835,07/15/15 07:02:18 PM,14.2959,84.295,,
18836,07/15/15 07:07:18 PM,14.2955,84.115,,
18837,07/15/15 07:12:18 PM,14.2961,83.757,,
18838,07/15/15 07:17:18 PM,14.2952,83.399,,
18839,07/15/15 07:22:18 PM,14.2991,83.221,,
18840,07/15/15 07:27:18 PM,14.3001,83.043,,
18841,07/15/15 07:32:18 PM,14.2994,82.686,,
18842,07/15/15 07:37:18 PM,14.2990,82.508,,
18843,07/15/15 07:42:18 PM,14.2996,82.152,,
18844,07/15/15 07:47:18 PM,14.2991,81.975,,
18845,07/15/15 07:52:18 PM,14.2987,81.797,,
18846,07/15/15 07:57:18 PM,14.2994,81.442,,
18847,07/15/15 08:02:18 PM,14.3004,81.266,,
18848,07/15/15 08:07:18 PM,14.3010,80.911,,
18849,07/15/15 08:12:18 PM,14.3035,80.735,,
18850,07/15/15 08:17:18 PM,14.3028,80.382,,
18851,07/15/15 08:22:18 PM,14.3033,80.029,,
18852,07/15/15 08:27:18 PM,14.3054,79.678,,
18853,07/15/15 08:32:18 PM,14.3042,79.151,,
18854,07/15/15 08:37:18 PM,14.3049,78.800,,
18855,07/15/15 08:42:18 PM,14.3070,78.449,,
18856,07/15/15 08:47:18 PM,14.3075,78.098,,
18857,07/15/15 08:52:18 PM,14.3068,77.749,,
18858,07/15/15 08:57:18 PM,14.3088,77.400,,
18859,07/15/15 09:02:18 PM,14.3096,77.050,,
18860,07/15/15 09:07:18 PM,14.3087,76.703,,
18861,07/15/15 09:12:18 PM,14.3109,76.354,,
18862,07/15/15 09:17:18 PM,14.3115,76.006,,
18863,07/15/15 09:22:18 PM,14.3132,75.484,,
18864,07/15/15 09:27:18 PM,14.3139,75.139,,
18865,07/15/15 09:32:18 PM,14.3184,74.619,,
18866,07/15/15 09:37:18 PM,14.3206,74.271,,
18867,07/15/15 09:42:18 PM,14.3194,73.753,,
18868,07/15/15 09:47:18 PM,14.3202,73.407,,
18869,07/15/15 09:52:18 PM,14.3219,72.891,,
18870,07/15/15 09:57:18 PM,14.3239,72.545,,
18871,07/15/15 10:02:18 PM,14.3247,72.199,,
18872,07/15/15 10:07:18 PM,14.3267,71.856,,
18873,07/15/15 10:12:18 PM,14.3289,71.512,,
18874,07/15/15 10:17:18 PM,14.3299,71.339,,
18875,07/15/15 10:22:18 PM,14.3291,70.995,,
18876,07/15/15 10:27:18 PM,14.3299,70.651,,
18877,07/15/15 10:32:18 PM,14.3338,70.480,,
18878,07/15/15 10:37:18 PM,14.3331,70.137,,
18879,07/15/15 10:42:18 PM,14.3341,69.964,,
18880,07/15/15 10:47:18 PM,14.3351,69.793,,
18881,07/15/15 10:52:18 PM,14.3363,69.622,,
18882,07/15/15 10:57:18 PM,14.3341,69.278,,
18883,07/15/15 11:02:18 PM,14.3365,69.107,,
18884,07/15/15 11:07:18 PM,14.3347,68.934,,
18885,07/15/15 11:12:18 PM,14.3358,68.763,,
18886,07/15/15 11:17:18 PM,14.3354,68.592,,
18887,07/15/15 11:22:18 PM,14.3376,68.248,,
18888,07/15/15 11:27:18 PM,14.3400,68.077,,
18889,07/15/15 11:32:18 PM,14.3425,67.906,,
18890,07/15/15 11:37:18 PM,14.3408,67.735,,
18891,07/15/15 11:42:18 PM,14.3432,67.564,,
18892,07/15/15 11:47:18 PM,14.3461,67.564,,
18893,07/15/15 11:52:18 PM,14.3457,67.392,,
18894,07/15/15 11:57:18 PM,14.3454,67.221,,
18895,07/16/15 12:02:18 AM,14.3464,67.050,,
18896,07/16/15 12:07:18 AM,14.3461,66.879,,
18897,07/16/15 12:12:18 AM,14.3442,66.708,,
18898,07/16/15 12:17:18 AM,14.3468,66.537,,
18899,07/16/15 12:22:18 AM,14.3481,66.537,,
18900,07/16/15 12:27:18 AM,14.3508,66.366,,
18901,07/16/15 12:32:18 AM,14.3503,66.193,,
18902,07/16/15 12:37:18 AM,14.3503,66.193,,
18903,07/16/15 12:42:18 AM,14.3486,66.022,,
18904,07/16/15 12:47:18 AM,14.3496,65.851,,
18905,07/16/15 12:52:18 AM,14.3496,65.851,,
18906,07/16/15 12:57:18 AM,14.3521,65.680,,
18907,07/16/15 01:02:18 AM,14.3521,65.680,,
18908,07/16/15 01:07:18 AM,14.3518,65.509,,
18909,07/16/15 01:12:18 AM,14.3532,65.509,,
18910,07/16/15 01:17:18 AM,14.3528,65.338,,
18911,07/16/15 01:22:18 AM,14.3513,65.338,,
18912,07/16/15 01:27:18 AM,14.3539,65.167,,
18913,07/16/15 01:32:18 AM,14.3525,65.167,,
18914,07/16/15 01:37:18 AM,14.3492,64.996,,
18915,07/16/15 01:42:18 AM,14.3492,64.996,,
18916,07/16/15 01:47:18 AM,14.3489,64.825,,
18917,07/16/15 01:52:18 AM,14.3489,64.825,,
18918,07/16/15 01:57:18 AM,14.3471,64.652,,
18919,07/16/15 02:02:18 AM,14.3484,64.652,,
18920,07/16/15 02:07:18 AM,14.3481,64.481,,
18921,07/16/15 02:12:18 AM,14.3452,64.481,,
18922,07/16/15 02:17:18 AM,14.3464,64.310,,
18923,07/16/15 02:22:18 AM,14.3450,64.310,,
18924,07/16/15 02:27:18 AM,14.3421,64.310,,
18925,07/16/15 02:32:18 AM,14.3431,64.139,,
18926,07/16/15 02:37:18 AM,14.3445,64.139,,
18927,07/16/15 02:42:18 AM,14.3431,64.139,,
18928,07/16/15 02:47:18 AM,14.3445,64.139,,
18929,07/16/15 02:52:18 AM,14.3428,63.968,,
18930,07/16/15 02:57:18 AM,14.3428,63.968,,
18931,07/16/15 03:02:18 AM,14.3409,63.797,,
18932,07/16/15 03:07:18 AM,14.3438,63.797,,
18933,07/16/15 03:12:18 AM,14.3423,63.797,,
18934,07/16/15 03:17:18 AM,14.3435,63.626,,
18935,07/16/15 03:22:18 AM,14.3406,63.626,,
18936,07/16/15 03:27:18 AM,14.3416,63.455,,
18937,07/16/15 03:32:18 AM,14.3431,63.455,,
18938,07/16/15 03:37:18 AM,14.3428,63.282,,
18939,07/16/15 03:42:18 AM,14.3428,63.282,,
18940,07/16/15 03:47:18 AM,14.3409,63.111,,
18941,07/16/15 03:52:18 AM,14.3423,63.111,,
18942,07/16/15 03:57:18 AM,14.3421,62.940,,
18943,07/16/15 04:02:18 AM,14.3406,62.940,,
18944,07/16/15 04:07:18 AM,14.3406,62.940,,
18945,07/16/15 04:12:18 AM,14.3416,62.769,,
18946,07/16/15 04:17:18 AM,14.3389,62.769,,
18947,07/16/15 04:22:18 AM,14.3416,62.769,,
18948,07/16/15 04:27:18 AM,14.3413,62.598,,
18949,07/16/15 04:32:18 AM,14.3428,62.598,,
18950,07/16/15 04:37:18 AM,14.3384,62.598,,
18951,07/16/15 04:42:18 AM,14.3399,62.598,,
18952,07/16/15 04:47:18 AM,14.3399,62.598,,
18953,07/16/15 04:52:18 AM,14.3428,62.598,,
18954,07/16/15 04:57:18 AM,14.3442,62.598,,
18955,07/16/15 05:02:18 AM,14.3460,62.769,,
18956,07/16/15 05:07:18 AM,14.3435,62.940,,
18957,07/16/15 05:12:18 AM,14.3452,63.111,,
18958,07/16/15 05:17:18 AM,14.3467,63.111,,
18959,07/16/15 05:22:18 AM,14.3484,63.282,,
18960,07/16/15 05:27:18 AM,14.3499,63.282,,
18961,07/16/15 05:32:18 AM,14.3489,63.455,,
18962,07/16/15 05:37:18 AM,14.3503,63.455,,
18963,07/16/15 05:42:18 AM,14.3518,63.455,,
18964,07/16/15 05:47:18 AM,14.3535,63.626,,
18965,07/16/15 05:52:18 AM,14.3535,63.626,,
18966,07/16/15 05:57:18 AM,14.3531,63.455,,
18967,07/16/15 06:02:18 AM,14.3545,63.455,,
18968,07/16/15 06:07:18 AM,14.3545,63.455,,
18969,07/16/15 06:12:18 AM,14.3560,63.455,,
18970,07/16/15 06:17:18 AM,14.3560,63.455,,
18971,07/16/15 06:22:18 AM,14.3545,63.455,,
18972,07/16/15 06:27:18 AM,14.3574,63.455,,
18973,07/16/15 06:32:18 AM,14.3574,63.455,,
18974,07/16/15 06:37:18 AM,14.3579,63.626,,
18975,07/16/15 06:42:18 AM,14.3596,63.797,,
18976,07/16/15 06:47:18 AM,14.3613,63.968,,
18977,07/16/15 06:52:18 AM,14.3632,64.139,,
18978,07/16/15 06:57:18 AM,14.3618,64.139,,
18979,07/16/15 07:02:18 AM,14.3606,64.310,,
18980,07/16/15 07:07:18 AM,14.3625,64.481,,
18981,07/16/15 07:12:18 AM,14.3661,64.825,,
18982,07/16/15 07:17:18 AM,14.3664,64.996,,
18983,07/16/15 07:22:18 AM,14.3671,65.338,,
18984,07/16/15 07:27:18 AM,14.3679,65.680,,
18985,07/16/15 07:32:18 AM,14.3700,66.022,,
18986,07/16/15 07:37:18 AM,14.3737,66.366,,
18987,07/16/15 07:42:18 AM,14.3715,66.708,,
18988,07/16/15 07:47:18 AM,14.3741,67.221,,
18989,07/16/15 07:52:18 AM,14.3748,67.564,,
18990,07/16/15 07:57:18 AM,14.3770,67.906,,
18991,07/16/15 08:02:18 AM,14.3753,68.421,,
18992,07/16/15 08:07:18 AM,14.3745,68.763,,
18993,07/16/15 08:12:18 AM,14.3756,69.278,,
18994,07/16/15 08:17:18 AM,14.3767,69.793,,
18995,07/16/15 08:22:18 AM,14.3760,70.137,,
18996,07/16/15 08:27:18 AM,14.3772,70.651,,
18997,07/16/15 08:32:18 AM,14.3779,70.995,,
18998,07/16/15 08:37:18 AM,14.3819,71.512,,
18999,07/16/15 08:42:18 AM,14.3827,71.856,,
19000,07/16/15 08:47:18 AM,14.3864,72.891,,
19001,07/16/15 08:52:18 AM,14.3885,74.446,,
19002,07/16/15 08:57:18 AM,14.3922,76.181,,
19003,07/16/15 09:02:18 AM,14.3933,77.923,,
19004,07/16/15 09:07:18 AM,14.3930,79.678,,
19005,07/16/15 09:12:18 AM,14.3934,81.090,,
19006,07/16/15 09:17:18 AM,14.3951,82.508,,
19007,07/16/15 09:22:18 AM,14.3951,83.757,,
19008,07/16/15 09:27:18 AM,14.3963,84.834,,
19009,07/16/15 09:32:18 AM,14.3959,85.915,,
19010,07/16/15 09:37:18 AM,14.3956,87.004,,
19011,07/16/15 09:42:18 AM,14.3953,88.099,,
19012,07/16/15 09:47:18 AM,14.3970,88.833,,
19013,07/16/15 09:52:18 AM,14.3959,89.569,,
19014,07/16/15 09:57:18 AM,14.3944,90.124,,
19015,07/16/15 10:02:18 AM,14.3962,90.309,,
19016,07/16/15 10:07:18 AM,14.3980,90.495,,
19017,07/16/15 10:12:18 AM,14.3980,90.495,,
19018,07/16/15 10:17:18 AM,14.3972,90.124,,
19019,07/16/15 10:22:18 AM,14.3944,89.569,,
19020,07/16/15 10:27:18 AM,14.3969,89.384,,
19021,07/16/15 10:32:18 AM,14.3978,89.755,,
19022,07/16/15 10:37:18 AM,14.3953,89.938,,
19023,07/16/15 10:42:18 AM,14.3967,89.938,,
19024,07/16/15 10:47:18 AM,14.3982,89.938,,
19025,07/16/15 10:52:18 AM,14.3982,89.938,,
19026,07/16/15 10:57:18 AM,14.3972,90.124,,
19027,07/16/15 11:02:18 AM,14.3986,90.124,,
19028,07/16/15 11:07:18 AM,14.3967,89.938,,
19029,07/16/15 11:12:18 AM,14.3967,89.938,,
19030,07/16/15 11:17:18 AM,14.3957,90.124,,
19031,07/16/15 11:22:18 AM,14.3953,89.938,,
19032,07/16/15 11:27:18 AM,14.3963,89.755,,
19033,07/16/15 11:32:18 AM,14.3954,89.384,,
19034,07/16/15 11:37:18 AM,14.3964,89.200,,
19035,07/16/15 11:42:18 AM,14.3960,89.017,,
19036,07/16/15 11:47:18 AM,14.3941,88.833,,
19037,07/16/15 11:52:18 AM,14.3922,88.650,,
19038,07/16/15 11:57:18 AM,14.3904,88.466,,
19039,07/16/15 12:02:18 PM,14.3909,88.099,,
19040,07/16/15 12:07:18 PM,14.3919,87.915,,
19041,07/16/15 12:12:18 PM,14.3915,87.733,,
19042,07/16/15 12:17:18 PM,14.3911,87.552,,
19043,07/16/15 12:22:18 PM,14.3879,87.368,,
19044,07/16/15 12:27:18 PM,14.3892,87.368,,
19045,07/16/15 12:32:18 PM,14.3886,87.733,,
19046,07/16/15 12:37:18 PM,14.3889,88.466,,
19047,07/16/15 12:42:18 PM,14.3875,89.017,,
19048,07/16/15 12:47:18 PM,14.3902,89.569,,
19049,07/16/15 12:52:18 PM,14.3915,90.124,,
19050,07/16/15 12:57:18 PM,14.3909,90.495,,
19051,07/16/15 01:02:18 PM,14.3909,90.495,,
19052,07/16/15 01:07:18 PM,14.3905,90.309,,
19053,07/16/15 01:12:18 PM,14.3892,89.755,,
19054,07/16/15 01:17:18 PM,14.3869,89.384,,
19055,07/16/15 01:22:18 PM,14.3856,88.833,,
19056,07/16/15 01:27:18 PM,14.3876,88.466,,
19057,07/16/15 01:32:18 PM,14.3880,88.099,,
19058,07/16/15 01:37:18 PM,14.3876,87.915,,
19059,07/16/15 01:42:18 PM,14.3869,87.552,,
19060,07/16/15 01:47:18 PM,14.3850,87.368,,
19061,07/16/15 01:52:18 PM,14.3850,87.368,,
19062,07/16/15 01:57:18 PM,14.3831,87.186,,
19063,07/16/15 02:02:18 PM,14.3812,87.004,,
19064,07/16/15 02:07:18 PM,14.3817,87.186,,
19065,07/16/15 02:12:18 PM,14.3850,87.368,,
19066,07/16/15 02:17:18 PM,14.3835,87.368,,
19067,07/16/15 02:22:18 PM,14.3854,87.552,,
19068,07/16/15 02:27:18 PM,14.3859,87.733,,
19069,07/16/15 02:32:18 PM,14.3848,87.915,,
19070,07/16/15 02:37:18 PM,14.3828,88.282,,
19071,07/16/15 02:42:18 PM,14.3831,89.017,,
19072,07/16/15 02:47:18 PM,14.3811,89.384,,
19073,07/16/15 02:52:18 PM,14.3790,89.755,,
19074,07/16/15 02:57:18 PM,14.3832,90.309,,
19075,07/16/15 03:02:18 PM,14.3808,90.495,,
19076,07/16/15 03:07:18 PM,14.3818,90.867,,
19077,07/16/15 03:12:18 PM,14.3789,90.867,,
19078,07/16/15 03:17:18 PM,14.3808,91.053,,
19079,07/16/15 03:22:18 PM,14.3817,91.425,,
19080,07/16/15 03:27:18 PM,14.3792,91.612,,
19081,07/16/15 03:32:18 PM,14.3796,91.800,,
19082,07/16/15 03:37:18 PM,14.3796,91.800,,
19083,07/16/15 03:42:18 PM,14.3792,91.612,,
19084,07/16/15 03:47:18 PM,14.3777,91.612,,
19085,07/16/15 03:52:18 PM,14.3763,91.612,,
19086,07/16/15 03:57:18 PM,14.3763,91.612,,
19087,07/16/15 04:02:18 PM,14.3754,91.240,,
19088,07/16/15 04:07:18 PM,14.3754,91.240,,
19089,07/16/15 04:12:18 PM,14.3735,91.053,,
19090,07/16/15 04:17:18 PM,14.3716,90.867,,
19091,07/16/15 04:22:18 PM,14.3721,91.053,,
19092,07/16/15 04:27:18 PM,14.3721,91.053,,
19093,07/16/15 04:32:18 PM,14.3711,91.240,,
19094,07/16/15 04:37:18 PM,14.3729,91.425,,
19095,07/16/15 04:42:18 PM,14.3721,91.612,,
19096,07/16/15 04:47:18 PM,14.3725,91.800,,
19097,07/16/15 04:52:18 PM,14.3715,91.425,,
19098,07/16/15 04:57:18 PM,14.3740,91.240,,
19099,07/16/15 05:02:18 PM,14.3741,90.680,,
19100,07/16/15 05:07:18 PM,14.3722,90.495,,
19101,07/16/15 05:12:18 PM,14.3743,90.124,,
19102,07/16/15 05:17:18 PM,14.3734,89.755,,
19103,07/16/15 05:22:18 PM,14.3725,89.384,,
19104,07/16/15 05:27:18 PM,14.3729,89.017,,
19105,07/16/15 05:32:18 PM,14.3725,88.833,,
19106,07/16/15 05:37:18 PM,14.3740,88.833,,
19107,07/16/15 05:42:18 PM,14.3750,88.650,,
19108,07/16/15 05:47:18 PM,14.3731,88.466,,
19109,07/16/15 05:52:18 PM,14.3718,88.466,,
19110,07/16/15 05:57:18 PM,14.3718,88.466,,
19111,07/16/15 06:02:18 PM,14.3703,88.466,,
19112,07/16/15 06:07:18 PM,14.3703,88.466,,
19113,07/16/15 06:12:18 PM,14.3714,88.282,,
19114,07/16/15 06:17:18 PM,14.3685,88.282,,
19115,07/16/15 06:22:18 PM,14.3699,88.282,,
19116,07/16/15 06:27:18 PM,14.3695,88.099,,
19117,07/16/15 06:32:18 PM,14.3695,88.099,,
19118,07/16/15 06:37:18 PM,14.3690,87.915,,
19119,07/16/15 06:42:18 PM,14.3718,87.915,,
19120,07/16/15 06:47:18 PM,14.3711,87.552,,
19121,07/16/15 06:52:18 PM,14.3719,87.368,,
19122,07/16/15 06:57:18 PM,14.3727,87.004,,
19123,07/16/15 07:02:18 PM,14.3732,86.641,,
19124,07/16/15 07:07:18 PM,14.3709,86.277,,
19125,07/16/15 07:12:18 PM,14.3700,85.915,,
19126,07/16/15 07:17:18 PM,14.3706,85.554,,
19127,07/16/15 07:22:18 PM,14.3712,85.194,,
