STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 4:52,FM-15,VV:09 2,0.5,BR:1 |s |,41,5,40,4.4,39,3.9,93,5,230,,29.38,,,30.21,0,30.2,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 5:52,FM-15,VV:09 2,0.5,FG:2 |FG:30 |,41,5,40,4.7,40,4.4,96,3,230,,29.39,,,30.22,T,30.21,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 6:00,FM-16,VV:09 2,0.5,-DZ:01 FG:2 |FG:30 DZ:51 |,43,6,41,5,39,4,87,0,0,,29.39,,,,T,30.21,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 6:52,FM-15,VV:09 2,0.5,-DZ:01 FG:2 |FG:30 DZ:51 |,42,5.6,41,5,40,4.4,92,0,0,,29.39,6,,30.22,T,30.21,,,,,,,,,,653,1820,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 7:00,FM-12,,,||DZ:51,42,5.6,41,5,40,4.4,92,0,0,,29.43,6,0,30.22,,,,37,,,,,,,,653,1820,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 7:52,FM-15,VV:09 2,0.25,FG:2 |FG:30 |,43,6.1,42,5.5,41,5,93,0,0,,29.41,,,30.25,T,30.23,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 8:52,FM-15,VV:09 2,0.25,FG:2 |FG:30 |,45,7.2,44,6.6,43,6.1,93,3,220,,29.42,,,30.25,0,30.24,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 9:33,FM-16,VV:09 2,0.25,FG:2 |FG:30 |,46,8,45,7.5,45,7,93,5,270,,29.44,,,,,30.26,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 9:52,FM-15,VV:09 2,0.5,BR:1 |s |,47,8.3,46,7.7,45,7.2,93,6,300,,29.44,1,,30.27,0,30.26,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 10:00,FM-12,2,,,47,8.3,46,7.7,45,7.2,93,6,300,,29.48,1,-0.06,30.27,,,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 10:17,FM-16,OVC:08 3,1.5,BR:1 ||,48,9,46,8,45,7,87,5,310,,29.44,,,,,30.26,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 10:23,FM-16,BKN:07 4 OVC:08 250,3,BR:1 ||,48,9,46,8,45,7,87,3,310,,29.44,,,,,30.26,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 10:52,FM-15,BKN:07 4 OVC:08 250,5,BR:1 ||,49,9.4,48,8.8,47,8.3,93,0,0,,29.42,,,30.25,0,30.25,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 11:14,FM-16,SCT:04 4 BKN:07 250,10,,54,12,50,9.9,46,8,77,5,270,,29.44,,,,,30.26,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 11:52,FM-15,BKN:07 250,10,,56,13.3,51,10.7,47,8.3,72,6,270,,29.44,,,30.26,0,30.26,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 12:52,FM-15,CLR:00,10,,61,16.1,54,12.3,47,8.3,60,5,VRB,,29.42,8,,30.24,0,30.24,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 13:00,FM-12,,,,61,16.1,54,12.3,47,8.3,60,5,,,29.46,8,0.02,30.24,,,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 13:52,FM-15,BKN:07 250,10,,64,17.8,56,13.3,46,7.8,52,3,270,,29.39,,,30.2,0,30.21,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 14:52,FM-15,FEW:02 41 BKN:07 250,10,,69,20.6,60,15.3,45,7.2,42,6,270,,29.38,,,30.19,0,30.2,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 15:52,FM-15,FEW:02 44 SCT:04 250,10,,70,21.1,60,15.8,44,6.7,39,7,VRB,,29.37,6,,30.19,0,30.19,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 16:00,FM-12,41,,,70,21.1,60,15.8,44,6.7,39,7,,,29.42,6,0.04,30.19,,,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 16:52,FM-15,FEW:02 45 BKN:07 250,10,,69,20.6,60,15.3,42,5.6,38,8,VRB,,29.38,,,30.2,0,30.2,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 17:52,FM-15,FEW:02 45 SCT:04 200 BKN:07 250,10,,65,18.3,56,13.4,41,5,42,5,20,,29.39,,,30.22,0,30.22,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 18:52,FM-15,FEW:02 45 SCT:04 200 SCT:04 250,10,,59,15,51,10.6,39,3.9,48,9,20,,29.42,3,,30.24,0,30.24,,,,,,,,,,653,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 19:00,FM-12,41,,,59,15,51,10.6,39,3.9,48,9,20,,29.46,3,-0.05,30.24,,,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 19:52,FM-15,FEW:02 50 SCT:04 200 SCT:04 250,10,,57,13.9,49,9.5,35,1.7,44,8,40,,29.45,,,30.28,0,30.28,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 20:52,FM-15,FEW:02 50 SCT:04 180 BKN:07 250,10,,55,12.8,47,8.5,31,-0.6,40,9,50,21,29.46,,,30.3,0,30.29,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 21:52,FM-15,BKN:07 40 OVC:08 180,10,,54,12.2,46,8,25,-3.9,33,8,50,,29.47,1,,30.3,0,30.3,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 22:00,FM-12,41,,,54,12.2,46,8,25,-3.9,33,8,50,,29.52,1,-0.06,30.3,,,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 22:52,FM-15,BKN:07 38 BKN:07 200,10,,53,11.7,46,7.6,22,-5.6,30,9,50,21,29.48,,,30.31,0,30.31,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 23:52,FM-15,SCT:04 38 OVC:08 55,10,,52,11.1,45,7.1,22,-5.6,31,8,60,18,29.47,,,30.3,0,30.3,70,39,54,6.6,,,,11,0,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/2/2015 23:59,SOD,,,,,,,,,,,,,,,,,,,,70,39,54,6.6,65,39,46,11,0,651,1821,DZ:14 FG:01 BR:13,T,0,0,29.41,30.24,5.5,21,50,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 0:52,FM-15,OVC:08 34,10,,50,10,43,6.2,19,-7.2,29,10,70,,29.47,8,,30.29,0,30.3,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 1:00,FM-12,41,,,50,10,43,6.2,19,-7.2,29,10,70,,29.52,8,0,30.29,,,60,39,50,2.4,,,,15,0,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 1:52,FM-15,OVC:08 30,10,,49,9.4,42,5.7,18,-7.8,29,7,30,,29.48,,,30.31,0,30.31,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 2:23,FM-16,OVC:08 28,10,,48,9,41,5.2,16,-9,27,8,60,,29.47,,,,,30.3,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 2:52,FM-15,OVC:08 28,10,-RA:02 |RA:61 |,48,8.9,41,5.2,17,-8.3,29,9,80,,29.45,,,30.27,T,30.28,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 3:12,FM-16,OVC:08 30,10,-RA:02 |RA:61 |,46,8,39,4.1,18,-8,32,7,70,,29.46,,,,T,30.29,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 3:52,FM-15,OVC:08 32,10,,47,8.3,40,4.7,16,-8.9,29,8,50,,29.46,8,,30.29,T,30.29,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 4:00,FM-12,26,,,47,8.3,40,4.7,16,-8.9,29,8,50,,29.51,8,0,30.29,,,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 4:52,FM-15,OVC:08 30,10,,46,7.8,39,4.1,18,-7.8,32,6,50,,29.46,,,30.28,0,30.29,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 5:22,FM-16,BKN:07 20 OVC:08 30,10,,46,8,39,4.1,18,-8,32,8,50,,29.47,,,,,30.3,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 5:52,FM-15,OVC:08 20,10,,46,7.8,39,4.1,19,-7.2,34,6,50,,29.48,,,30.31,0,30.31,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 6:52,FM-15,OVC:08 16,10,,45,7.2,38,3.6,23,-5,42,8,80,,29.47,0,,30.29,0,30.3,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 7:00,FM-12,15,,,45,7.2,38,3.6,23,-5,42,8,80,,29.52,,0,30.29,,,70,45,58,10.4,,,,7,0,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 7:52,FM-15,OVC:08 16,10,,43,6.1,39,3.8,33,0.6,68,10,50,,29.5,,,30.33,0,30.33,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 8:15,FM-16,OVC:08 14,10,,43,6,40,4.3,36,2,76,7,70,,29.5,,,,,30.33,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 8:34,FM-16,OVC:08 12,2,HZ:7 |FU:05 |HZ:05,43,6,40,4.3,36,2,76,6,70,,29.5,,,,,30.33,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 8:49,FM-16,OVC:08 10,1.5,BR:1 ||,43,6,40,4.5,37,3,81,7,90,,29.51,,,,,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 8:52,FM-15,OVC:08 10,1.5,BR:1 ||,42,5.6,40,4.5,38,3.3,85,8,80,,29.51,,,30.34,0,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 9:16,FM-16,BKN:07 10 OVC:08 14,1,BR:1 ||,43,6,40,4.5,37,3,81,7,90,,29.51,,,,,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 9:33,FM-16,BKN:07 8 OVC:08 13,1,BR:1 ||,41,5,39,3.9,37,3,87,8,90,,29.52,,,,,30.35,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 9:47,FM-16,FEW:02 6 BKN:07 15 OVC:08 20,1,BR:1 ||,39,4,38,3.1,36,2,87,10,100,,29.5,,,,,30.33,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 9:52,FM-15,FEW:02 6 BKN:07 15 OVC:08 20,1,BR:1 ||,40,4.4,38,3.4,36,2.2,86,8,110,18,29.51,8,,30.34,0,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 10:00,FM-12,5,,,40,4.4,38,3.4,36,2.2,86,8,110,,29.56,8,0.01,30.34,,,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 10:03,FM-16,OVC:08 17,3,-RA:02 BR:1 |RA:61 |,39,4,38,3.1,36,2,87,7,100,,29.51,,,,T,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 10:16,FM-16,BKN:07 10 OVC:08 17,1.5,-RA:02 BR:1 |RA:61 |,39,4,38,3.1,36,2,87,7,100,,29.51,,,,T,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 10:45,FM-16,OVC:08 8,1.5,HZ:7 |FU:05 |HZ:05,41,5,39,3.7,36,2,81,7,90,,29.51,,,,0.01,30.34,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 10:52,FM-15,OVC:08 8,1.5,BR:1 ||,40,4.4,38,3.4,36,2.2,86,6,90,,29.52,,,30.35,0.01,30.35,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 11:08,FM-16,OVC:08 6,1.5,BR:1 ||,39,4,38,3.1,36,2,87,7,80,,29.5,,,,,30.33,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 11:31,FM-16,OVC:08 4,1.5,BR:1 ||,39,4,38,3.3,37,3,93,8,100,,29.49,,,,T,30.32,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 11:42,FM-16,OVC:08 6,1.5,-RA:02 BR:1 |RA:61 |,39,4,38,3.3,37,3,93,5,VRB,,29.49,,,,T,30.32,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,3/3/2015 11:52,FM-15,OVC:08 6,1.5,BR:1 ||,41,5,39,3.9,37,2.8,86,5,30,,29.5,,,30.33,T,30.33,,,,,,,,,,651,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
