"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Attached (LGR S/N: 10569713, SEN S/N: 10569713)","Stopped (LGR S/N: 10569713, SEN S/N: 10569713)","End Of File (LGR S/N: 10569713, SEN S/N: 10569713)"
242,11/11/15 08:57:18 AM,14.4195,33.805,,,,
243,11/11/15 09:02:18 AM,14.4217,34.198,,,,
244,11/11/15 09:07:18 AM,14.4237,34.590,,,,
245,11/11/15 09:12:18 AM,14.4217,34.981,,,,
246,11/11/15 09:17:18 AM,14.4237,35.370,,,,
247,11/11/15 09:22:18 AM,14.4230,35.758,,,,
248,11/11/15 09:27:18 AM,14.4241,36.338,,,,
249,11/11/15 09:32:18 AM,14.4255,37.107,,,,
250,11/11/15 09:37:18 AM,14.4247,38.250,,,,
251,11/11/15 09:42:18 AM,14.4284,39.384,,,,
252,11/11/15 09:47:18 AM,14.4269,40.134,,,,
253,11/11/15 09:52:18 AM,14.4265,40.696,,,,
254,11/11/15 09:57:18 AM,14.4279,41.439,,,,
255,11/11/15 10:02:18 AM,14.4275,41.994,,,,
256,11/11/15 10:07:18 AM,14.4286,42.548,,,,
257,11/11/15 10:12:18 AM,14.4299,43.282,,,,
258,11/11/15 10:17:18 AM,14.4282,43.831,,,,
259,11/11/15 10:22:18 AM,14.4282,44.560,,,,
260,11/11/15 10:27:18 AM,14.4281,45.286,,,,
261,11/11/15 10:32:18 AM,14.4278,45.828,,,,
262,11/11/15 10:37:18 AM,14.4276,46.548,,,,
263,11/11/15 10:42:18 AM,14.4273,47.802,,,,
264,11/11/15 10:47:18 AM,14.4304,49.404,,,,
265,11/11/15 10:52:18 AM,14.4292,50.995,,,,
266,11/11/15 10:57:18 AM,14.4275,52.225,,,,
267,11/11/15 11:02:18 AM,14.4292,53.798,,,,
268,11/11/15 11:07:18 AM,14.4259,55.711,,,,
269,11/11/15 11:12:18 AM,14.4281,57.441,,,,
270,11/11/15 11:17:18 AM,14.4273,59.164,,,,
271,11/11/15 11:22:18 AM,14.4262,60.712,,,,
272,11/11/15 11:27:18 AM,14.4262,62.083,,,,
273,11/11/15 11:32:18 AM,14.4291,63.455,,,,
274,11/11/15 11:37:18 AM,14.4305,64.825,,,,
275,11/11/15 11:42:18 AM,14.4288,66.022,,,,
276,11/11/15 11:47:18 AM,14.4282,67.050,,,,
277,11/11/15 11:52:18 AM,14.4272,67.906,,,,
278,11/11/15 11:57:18 AM,14.4286,68.592,,,,
279,11/11/15 12:02:18 PM,14.4272,69.278,,,,
280,11/11/15 12:07:18 PM,14.4266,69.622,,,,
281,11/11/15 12:12:18 PM,14.4266,70.308,,,,
282,11/11/15 12:17:18 PM,14.4263,70.824,,,,
283,11/11/15 12:22:18 PM,14.4246,71.339,,,,
284,11/11/15 12:27:18 PM,14.4268,71.683,,,,
285,11/11/15 12:32:18 PM,14.4224,71.683,,,,
286,11/11/15 12:37:18 PM,14.4204,72.028,,,,
287,11/11/15 12:42:18 PM,14.4226,72.372,,,,
288,11/11/15 12:47:18 PM,14.4208,72.891,,,,
289,11/11/15 12:52:18 PM,14.4198,73.062,,,,
290,11/11/15 12:57:18 PM,14.4191,73.407,,,,
291,11/11/15 01:02:18 PM,14.4188,73.926,,,,
292,11/11/15 01:07:18 PM,14.4149,74.098,,,,
293,11/11/15 01:12:18 PM,14.4149,74.098,,,,
294,11/11/15 01:17:18 PM,14.4153,74.271,,,,
295,11/11/15 01:22:18 PM,14.4143,74.446,,,,
296,11/11/15 01:27:18 PM,14.4104,74.619,,,,
297,11/11/15 01:32:18 PM,14.4136,74.791,,,,
298,11/11/15 01:37:18 PM,14.4089,74.619,,,,
299,11/11/15 01:42:18 PM,14.4085,74.446,,,,
300,11/11/15 01:47:18 PM,14.4067,74.271,,,,
301,11/11/15 01:52:18 PM,14.4053,74.271,,,,
302,11/11/15 01:57:18 PM,14.4038,74.271,,,,
303,11/11/15 02:02:18 PM,14.4020,74.098,,,,
304,11/11/15 02:07:18 PM,14.3988,73.926,,,,
305,11/11/15 02:12:18 PM,14.3966,73.580,,,,
306,11/11/15 02:17:18 PM,14.3925,73.062,,,,
307,11/11/15 02:22:18 PM,14.3918,72.718,,,,
308,11/11/15 02:27:18 PM,14.3928,72.545,,,,
309,11/11/15 02:32:18 PM,14.3924,72.372,,,,
310,11/11/15 02:37:18 PM,14.3938,72.372,,,,
311,11/11/15 02:42:18 PM,14.3921,72.199,,,,
312,11/11/15 02:47:18 PM,14.3935,72.199,,,,
313,11/11/15 02:52:18 PM,14.3931,72.028,,,,
314,11/11/15 02:57:18 PM,14.3941,71.856,,,,
315,11/11/15 03:02:18 PM,14.3890,71.512,,,,
316,11/11/15 03:07:18 PM,14.3883,71.168,,,,
317,11/11/15 03:12:18 PM,14.3876,70.824,,,,
318,11/11/15 03:17:18 PM,14.3857,70.651,,,,
319,11/11/15 03:22:18 PM,14.3835,70.308,,,,
320,11/11/15 03:27:18 PM,14.3861,70.137,,,,
321,11/11/15 03:32:18 PM,14.3828,69.964,,,,
322,11/11/15 03:37:18 PM,14.3840,69.793,,,,
323,11/11/15 03:42:18 PM,14.3879,69.622,,,,
324,11/11/15 03:47:18 PM,14.3860,69.449,,,,
325,11/11/15 03:52:18 PM,14.3850,69.622,,,,
326,11/11/15 03:57:18 PM,14.3867,69.793,,,,
327,11/11/15 04:02:18 PM,14.3872,69.964,,,,
328,11/11/15 04:07:18 PM,14.3867,69.793,,,,
329,11/11/15 04:12:18 PM,14.3875,69.449,,,,
330,11/11/15 04:17:18 PM,14.3882,69.107,,,,
331,11/11/15 04:22:18 PM,14.3867,68.421,,,,
332,11/11/15 04:27:18 PM,14.3856,67.906,,,,
333,11/11/15 04:32:18 PM,14.3856,67.221,,,,
334,11/11/15 04:37:18 PM,14.3827,66.537,,,,
335,11/11/15 04:42:18 PM,14.3844,66.022,,,,
336,11/11/15 04:47:18 PM,14.3851,65.680,,,,
337,11/11/15 04:52:18 PM,14.3825,65.167,,,,
338,11/11/15 04:57:18 PM,14.3844,64.652,,,,
339,11/11/15 05:02:18 PM,14.3832,64.139,,,,
340,11/11/15 05:07:18 PM,14.3822,63.626,,,,
341,11/11/15 05:12:18 PM,14.3835,62.940,,,,
342,11/11/15 05:17:18 PM,14.3840,62.425,,,,
343,11/11/15 05:22:18 PM,14.3840,61.741,,,,
344,11/11/15 05:27:18 PM,14.3843,61.227,,,,
345,11/11/15 05:32:18 PM,14.3828,60.539,,,,
346,11/11/15 05:37:18 PM,14.3832,60.024,,,,
347,11/11/15 05:42:18 PM,14.3861,59.337,,,,
348,11/11/15 05:47:18 PM,14.3821,58.820,,,,
349,11/11/15 05:52:18 PM,14.3808,58.131,,,,
350,11/11/15 05:57:18 PM,14.3811,57.614,,,,
351,11/11/15 06:02:18 PM,14.3811,56.923,,,,
352,11/11/15 06:07:18 PM,14.3798,56.230,,,,
353,11/11/15 06:12:18 PM,14.3801,55.711,,,,
354,11/11/15 06:17:18 PM,14.3815,55.017,,,,
355,11/11/15 06:22:18 PM,14.3805,54.495,,,,
356,11/11/15 06:27:18 PM,14.3805,53.798,,,,
357,11/11/15 06:32:18 PM,14.3824,53.274,,,,
358,11/11/15 06:37:18 PM,14.3838,52.576,,,,
359,11/11/15 06:42:18 PM,14.3827,52.050,,,,
360,11/11/15 06:47:18 PM,14.3817,51.523,,,,
361,11/11/15 06:52:18 PM,14.3821,50.995,,,,
362,11/11/15 06:57:18 PM,14.3835,50.290,,,,
363,11/11/15 07:02:18 PM,14.3825,49.759,,,,
364,11/11/15 07:07:18 PM,14.3828,49.228,,,,
365,11/11/15 07:12:18 PM,14.3832,48.695,,,,
366,11/11/15 07:17:18 PM,14.3840,48.339,,,,
367,11/11/15 07:22:18 PM,14.3830,47.802,,,,
368,11/11/15 07:27:18 PM,14.3851,47.446,,,,
369,11/11/15 07:32:18 PM,14.3869,46.908,,,,
370,11/11/15 07:37:18 PM,14.3863,46.548,,,,
371,11/11/15 07:42:18 PM,14.3841,46.188,,,,
372,11/11/15 07:47:18 PM,14.3877,45.828,,,,
373,11/11/15 07:52:18 PM,14.3870,45.466,,,,
374,11/11/15 07:57:18 PM,14.3863,45.104,,,,
375,11/11/15 08:02:18 PM,14.3873,44.922,,,,
376,11/11/15 08:07:18 PM,14.3882,44.560,,,,
377,11/11/15 08:12:18 PM,14.3860,44.195,,,,
378,11/11/15 08:17:18 PM,14.3843,44.013,,,,
379,11/11/15 08:22:18 PM,14.3838,43.831,,,,
380,11/11/15 08:27:18 PM,14.3860,43.466,,,,
381,11/11/15 08:32:18 PM,14.3857,43.282,,,,
382,11/11/15 08:37:18 PM,14.3838,43.099,,,,
383,11/11/15 08:42:18 PM,14.3846,42.732,,,,
384,11/11/15 08:47:18 PM,14.3843,42.548,,,,
385,11/11/15 08:52:18 PM,14.3840,42.363,,,,
386,11/11/15 08:57:18 PM,14.3835,42.179,,,,
387,11/11/15 09:02:18 PM,14.3847,41.994,,,,
388,11/11/15 09:07:18 PM,14.3872,41.810,,,,
389,11/11/15 09:12:18 PM,14.3869,41.625,,,,
390,11/11/15 09:17:18 PM,14.3850,41.439,,,,
391,11/11/15 09:22:18 PM,14.3847,41.254,,,,
392,11/11/15 09:27:18 PM,14.3843,41.067,,,,
393,11/11/15 09:32:18 PM,14.3825,40.881,,,,
394,11/11/15 09:37:18 PM,14.3825,40.881,,,,
395,11/11/15 09:42:18 PM,14.3808,40.696,,,,
396,11/11/15 09:47:18 PM,14.3790,40.509,,,,
397,11/11/15 09:52:18 PM,14.3801,40.321,,,,
398,11/11/15 09:57:18 PM,14.3815,40.321,,,,
399,11/11/15 10:02:18 PM,14.3812,40.134,,,,
400,11/11/15 10:07:18 PM,14.3837,39.947,,,,
401,11/11/15 10:12:18 PM,14.3837,39.947,,,,
402,11/11/15 10:17:18 PM,14.3819,39.760,,,,
403,11/11/15 10:22:18 PM,14.3832,39.760,,,,
404,11/11/15 10:27:18 PM,14.3830,39.573,,,,
405,11/11/15 10:32:18 PM,14.3840,39.384,,,,
406,11/11/15 10:37:18 PM,14.3854,39.384,,,,
407,11/11/15 10:42:18 PM,14.3880,39.196,,,,
408,11/11/15 10:47:18 PM,14.3866,39.196,,,,
409,11/11/15 10:52:18 PM,14.3847,39.007,,,,
410,11/11/15 10:57:18 PM,14.3834,39.007,,,,
411,11/11/15 11:02:18 PM,14.3844,38.818,,,,
412,11/11/15 11:07:18 PM,14.3844,38.818,,,,
413,11/11/15 11:12:18 PM,14.3827,38.629,,,,
414,11/11/15 11:17:18 PM,14.3822,38.440,,,,
415,11/11/15 11:22:18 PM,14.3822,38.440,,,,
416,11/11/15 11:27:18 PM,14.3805,38.250,,,,
417,11/11/15 11:32:18 PM,14.3805,38.250,,,,
418,11/11/15 11:37:18 PM,14.3802,38.061,,,,
419,11/11/15 11:42:18 PM,14.3802,38.061,,,,
420,11/11/15 11:47:18 PM,14.3798,37.870,,,,
421,11/11/15 11:52:18 PM,14.3812,37.870,,,,
422,11/11/15 11:57:18 PM,14.3798,37.870,,,,
423,11/12/15 12:02:18 AM,14.3795,37.679,,,,
424,11/12/15 12:07:18 AM,14.3809,37.679,,,,
425,11/12/15 12:12:18 AM,14.3822,37.679,,,,
426,11/12/15 12:17:18 AM,14.3819,37.488,,,,
427,11/12/15 12:22:18 AM,14.3834,37.488,,,,
428,11/12/15 12:27:18 AM,14.3805,37.488,,,,
429,11/12/15 12:32:18 AM,14.3805,37.488,,,,
430,11/12/15 12:37:18 AM,14.3817,37.297,,,,
431,11/12/15 12:42:18 AM,14.3788,37.297,,,,
432,11/12/15 12:47:18 AM,14.3802,37.297,,,,
433,11/12/15 12:52:18 AM,14.3802,37.297,,,,
434,11/12/15 12:57:18 AM,14.3802,37.297,,,,
435,11/12/15 01:02:18 AM,14.3788,37.297,,,,
